股票代码,股票名称,日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数,5日成交量比
000520,凤凰航运,2026-03-17,4.5,4.58,4.43,4.43,23616339.0,106403031.0,0.0233343790804286,4.5,4.58,4.43,4.43,1.0,0.8549044340899138
000520,凤凰航运,2026-03-18,4.47,4.49,4.39,4.45,16439827.0,72749508.0,0.016243548808927,4.47,4.49,4.39,4.45,1.0,0.6168344230068213
000520,凤凰航运,2026-03-19,4.43,4.43,4.29,4.31,21972700.0,95801627.0,0.0217103637960369,4.43,4.43,4.29,4.31,1.0,0.9038427064331624
000520,凤凰航运,2026-03-20,4.29,4.36,4.23,4.23,16898227.0,72490387.0,0.0166964758849851,4.29,4.36,4.23,4.23,1.0,0.7669982419645146
000520,凤凰航运,2026-03-23,4.18,4.27,3.97,4.04,26155950.0,108157524.0,0.0258436691863518,4.18,4.27,3.97,4.04,1.0,1.2423715670288242
000520,凤凰航运,2026-03-24,4.12,4.23,4.05,4.22,24805300.0,102810429.0,0.0245091448511032,4.12,4.23,4.05,4.22,1.0,1.1802713021928761
000520,凤凰航运,2026-03-25,4.22,4.3,4.18,4.29,16424300.0,69813413.0,0.0162282071887046,4.22,4.3,4.18,4.29,1.0,0.7727482018688572
000520,凤凰航运,2026-03-26,4.28,4.33,4.16,4.17,16087808.0,68095266.0,0.0158957326300724,4.28,4.33,4.16,4.17,1.0,0.7570271692708201
000520,凤凰航运,2026-03-27,4.13,4.23,4.11,4.21,12244167.0,51335822.0,0.0120979815839396,4.13,4.23,4.11,4.21,1.0,0.6099418974005442
000520,凤凰航运,2026-03-30,4.15,4.23,4.12,4.22,12545387.0,52521043.0,0.0123956052616234,4.15,4.23,4.12,4.22,1.0,0.6553338586638131
000520,凤凰航运,2026-03-31,4.19,4.26,4.1,4.11,13814891.0,57679485.0,0.0136499524142502,4.19,4.26,4.1,4.11,1.0,0.8412740322799911
000520,凤凰航运,2026-04-01,4.16,4.23,4.15,4.19,12069611.0,50475193.0,0.011925509640902,4.16,4.23,4.15,4.19,1.0,0.848579584558886
